episode,question_id,total_reward,num_steps,num_llm_calls,final_status,verification_pass,citation_support,latency_seconds,token_usage,buffer_size,total_gradient_updates,critic_loss,actor_loss_retriever,actor_loss_rewriter,actor_loss_grader,actor_loss_generator,actor_loss_verifier,trained_so_far
383,Q033,0.6215,4,3,accepted,1,1.0,21.671,1930,1693,815,0.007099,-0.566994,nan,-0.541184,-0.571803,-0.629614,True
384,Q010,0.395,4,3,accepted,1,0.5,32.214,4368,1697,817,0.003435,-0.534525,nan,-0.580871,-0.579447,-0.618188,True
385,Q041,0.7188,4,3,accepted,1,1.0,30.223,4943,1701,819,0.002038,-0.525096,nan,-0.560424,-0.570949,-0.674003,True
386,Q066,0.6744,4,3,accepted,1,1.0,29.671,5758,1705,821,0.003397,-0.521887,nan,-0.555366,-0.616032,-0.648579,True
387,Q057,0.5069,4,3,accepted,1,1.0,22.503,5232,1709,823,0.005089,-0.520103,nan,-0.560317,-0.60968,-0.582004,True
388,Q050,0.3272,4,3,accepted,1,0.3333,28.193,1842,1713,825,0.002633,-0.558404,nan,-0.579264,-0.59966,-0.61306,True
389,Q084,0.5122,4,3,accepted,1,1.0,5.092,1165,1717,827,0.004544,-0.507198,nan,-0.525785,-0.58478,-0.618753,True
390,Q039,0.4655,4,3,accepted,1,0.5,24.874,3683,1721,829,0.005631,-0.540572,nan,-0.48683,-0.540448,-0.677825,True
391,Q033,0.6518,4,3,accepted,1,1.0,21.307,2726,1725,831,0.002637,-0.537969,nan,-0.55961,-0.595866,-0.63941,True
392,Q029,0.4832,4,3,accepted,1,1.0,19.468,722,1729,833,0.007045,-0.57622,nan,-0.584986,-0.613182,-0.6579,True
393,Q034,0.5264,4,3,accepted,1,1.0,51.424,3520,1733,835,0.00526,-0.519195,nan,-0.554006,-0.640963,-0.619247,True
394,Q049,0.3664,4,3,accepted,1,0.5,9.229,1621,1737,837,0.005211,-0.530315,nan,-0.554415,-0.537568,-0.621487,True
395,Q015,0.4108,4,3,accepted,1,1.0,9.601,2011,1741,839,0.003297,-0.555571,nan,-0.551865,-0.588514,-0.635093,True
396,Q013,0.382,4,3,accepted,1,1.0,8.849,1603,1745,841,0.003467,-0.554083,nan,-0.552554,-0.628981,-0.689078,True
397,Q070,0.4909,4,3,accepted,1,1.0,26.257,1760,1749,843,0.003451,-0.552707,nan,-0.552234,-0.591113,-0.637715,True
398,Q013,0.4578,4,3,accepted,1,1.0,18.438,5412,1753,845,0.004511,-0.531442,nan,-0.540729,-0.541129,-0.663465,True
399,Q005,0.5499,4,3,accepted,1,1.0,21.671,1062,1757,847,0.002497,-0.547565,nan,-0.563015,-0.594983,-0.642349,True
400,Q056,-0.4164,10,7,rejected,0,0.0,41.582,3901,1767,852,0.003722,-0.572643,nan,-0.591873,-0.645525,-0.590954,True
401,Q082,0.3491,4,3,accepted,1,0.6667,33.415,4334,1771,854,0.004502,-0.579734,nan,-0.568002,-0.608505,-0.678456,True
402,Q088,0.6503,4,3,accepted,1,1.0,27.772,2895,1775,856,0.004393,-0.541351,nan,-0.54904,-0.528601,-0.643661,True
403,Q052,0.4984,4,3,accepted,1,0.875,32.641,6102,1779,858,0.005531,-0.528758,nan,-0.532092,-0.527935,-0.576381,True
404,Q071,0.579,4,3,accepted,1,1.0,30.935,2962,1783,860,0.004184,-0.544286,nan,-0.494538,-0.573193,-0.636647,True
405,Q043,0.6815,4,3,accepted,1,1.0,31.942,5930,1787,862,0.004271,-0.558198,nan,-0.582247,-0.568713,-0.586934,True
406,Q004,0.4891,4,3,accepted,1,0.5,28.266,3271,1791,864,0.005886,-0.580746,nan,-0.526614,-0.614343,-0.618557,True
407,Q009,0.583,4,3,accepted,1,1.0,25.224,3511,1795,866,0.004345,-0.563362,nan,-0.581228,-0.597275,-0.582867,True
408,Q065,0.5804,4,3,accepted,1,1.0,12.97,1408,1799,868,0.003051,-0.55341,nan,-0.547589,-0.60709,-0.673038,True
409,Q032,0.5611,4,3,accepted,1,1.0,27.072,3090,1803,870,0.003735,-0.528787,nan,-0.556315,-0.632955,-0.649257,True
410,Q002,0.7037,4,3,accepted,1,1.0,33.739,4438,1807,872,0.005649,-0.536579,nan,-0.564774,-0.58186,-0.650928,True
411,Q039,0.4525,4,3,accepted,1,0.5,25.868,3714,1811,874,0.004657,-0.54768,nan,-0.586205,-0.625601,-0.577195,True
412,Q027,0.4389,4,3,accepted,1,1.0,29.32,3106,1815,876,0.008731,-0.549268,nan,-0.541561,-0.569408,-0.614791,True
413,Q058,0.5212,4,3,accepted,1,1.0,28.192,3095,1819,878,0.005797,-0.574173,nan,-0.560864,-0.598137,-0.617109,True
414,Q004,0.4947,4,3,accepted,1,0.5,29.577,3298,1823,880,0.00424,-0.55473,nan,-0.617172,-0.581155,-0.553512,True
415,Q029,0.4975,4,3,accepted,1,1.0,20.071,1053,1827,882,0.004948,-0.558209,nan,-0.577492,-0.570194,-0.619398,True
416,Q066,0.655,4,3,accepted,1,1.0,31.953,5782,1831,884,0.008615,-0.546082,nan,-0.566006,-0.586341,-0.611996,True
417,Q013,0.4546,4,3,accepted,1,1.0,20.274,5854,1835,886,0.006449,-0.523534,nan,-0.506001,-0.563643,-0.621668,True
418,Q069,0.5357,4,3,accepted,1,1.0,25.439,2680,1839,888,0.007193,-0.554889,nan,-0.511927,-0.613719,-0.615992,True
419,Q063,0.712,4,3,accepted,1,1.0,14.628,6754,1843,890,0.0077,-0.585596,nan,-0.569623,-0.605304,-0.6122,True
420,Q035,-0.4006,10,7,rejected,0,0.0,44.104,4064,1853,895,0.003951,-0.557406,nan,-0.53568,-0.577072,-0.650915,True
421,Q003,0.471,4,3,accepted,1,0.8,28.179,4344,1857,897,0.007381,-0.56251,nan,-0.571845,-0.524823,-0.596234,True
422,Q054,0.0977,4,3,accepted,1,0.5,26.639,4438,1861,899,0.006925,-0.538005,nan,-0.530811,-0.573395,-0.602095,True
423,Q009,0.5535,4,3,accepted,1,1.0,30.169,3238,1865,901,0.003889,-0.540758,nan,-0.504917,-0.588621,-0.641348,True
424,Q073,0.5866,4,3,accepted,1,1.0,37.082,3284,1869,903,0.00492,-0.564345,nan,-0.557805,-0.57303,-0.630892,True
425,Q030,0.561,4,3,accepted,1,1.0,22.578,6354,1873,905,0.003309,-0.549332,nan,-0.54932,-0.605005,-0.565508,True
426,Q043,0.7019,4,3,accepted,1,1.0,33.821,6228,1877,907,0.003991,-0.52368,nan,-0.530296,-0.572097,-0.565401,True
427,Q086,0.5937,4,3,accepted,1,1.0,20.384,8426,1881,909,0.004814,-0.524253,nan,-0.563293,-0.581078,-0.59317,True
428,Q032,0.5678,4,3,accepted,1,1.0,25.063,2740,1885,911,0.002747,-0.573946,nan,-0.593059,-0.602224,-0.599432,True
429,Q021,0.5473,4,3,accepted,1,1.0,66.702,3893,1889,913,0.004653,-0.551565,nan,-0.553433,-0.543111,-0.644891,True
430,Q034,0.5288,4,3,accepted,1,1.0,43.92,2855,1893,915,0.004424,-0.556429,nan,-0.515069,-0.618037,-0.556216,True
431,Q057,0.4832,4,3,accepted,1,1.0,24.98,5505,1897,917,0.008344,-0.584833,nan,-0.561219,-0.59187,-0.686954,True
432,Q052,0.5075,4,3,accepted,1,0.8571,32.482,6184,1901,919,0.005798,-0.552813,nan,-0.532017,-0.617852,-0.596194,True
433,Q079,0.4571,4,3,accepted,1,1.0,18.941,3916,1905,921,0.006219,-0.522646,nan,-0.540334,-0.591973,-0.623786,True
434,Q008,0.4909,4,3,accepted,1,1.0,19.905,7270,1909,923,0.008732,-0.537611,nan,-0.54618,-0.586874,-0.655163,True
435,Q075,0.4177,4,3,accepted,1,1.0,28.826,4001,1913,925,0.004125,-0.539651,nan,-0.591429,-0.626433,-0.604668,True
436,Q026,0.3467,4,3,accepted,1,0.6,31.621,3371,1917,927,0.006736,-0.564678,nan,-0.551504,-0.607636,-0.566649,True
437,Q041,0.716,4,3,accepted,1,1.0,29.921,4730,1921,929,0.003407,-0.575894,nan,-0.578249,-0.569634,-0.487411,True
438,Q080,-0.4907,10,7,rejected,0,0.0,25.58,2475,1931,934,0.004462,-0.55323,nan,-0.536259,-0.564785,-0.673418,True
439,Q001,0.6582,4,3,accepted,1,1.0,23.764,6303,1935,936,0.003362,-0.509932,nan,-0.513001,-0.5457,-0.612595,True
440,Q085,0.5438,4,3,accepted,1,1.0,12.246,4163,1939,938,0.010567,-0.520434,nan,-0.545245,-0.588539,-0.575011,True
441,Q051,0.6803,4,3,accepted,1,1.0,19.477,5806,1943,940,0.004062,-0.528469,nan,-0.56476,-0.660638,-0.638463,True
442,Q029,0.5768,4,3,accepted,1,1.0,19.729,1301,1947,942,0.00454,-0.551011,nan,-0.585045,-0.619733,-0.644659,True
443,Q012,0.6458,4,3,accepted,1,1.0,47.64,7459,1951,944,0.005217,-0.570152,nan,-0.597261,-0.63925,-0.639808,True
444,Q083,0.4578,4,3,accepted,1,0.75,40.941,3335,1955,946,0.003592,-0.558565,nan,-0.516558,-0.554148,-0.639394,True
445,Q071,0.638,4,3,accepted,1,1.0,31.963,3807,1959,948,0.004125,-0.587013,nan,-0.546563,-0.509929,-0.661927,True
446,Q027,0.4556,4,3,accepted,1,1.0,27.075,3138,1963,950,0.003895,-0.556151,nan,-0.513398,-0.548296,-0.627341,True
447,Q018,0.4093,4,3,accepted,1,1.0,32.216,3126,1967,952,0.003918,-0.503966,nan,-0.530963,-0.580003,-0.568176,True
448,Q074,0.6259,4,3,accepted,1,1.0,25.132,6583,1971,954,0.003885,-0.545755,nan,-0.575544,-0.671103,-0.663888,True
449,Q085,0.542,4,3,accepted,1,1.0,16.682,4468,1975,956,0.004763,-0.536011,nan,-0.534675,-0.610118,-0.62511,True
450,Q015,0.4792,4,3,accepted,1,1.0,25.127,6479,1979,958,0.004101,-0.513252,nan,-0.516458,-0.540511,-0.658236,True
451,Q057,0.4847,4,3,accepted,1,1.0,21.373,5428,1983,960,0.004209,-0.530276,nan,-0.568935,-0.54127,-0.55943,True
452,Q040,0.5135,4,3,accepted,1,1.0,27.763,3317,1987,962,0.006317,-0.576923,nan,-0.593335,-0.617173,-0.662573,True
453,Q024,0.4928,4,3,accepted,1,1.0,41.562,3837,1991,964,0.0063,-0.564877,nan,-0.590587,-0.578817,-0.709266,True
454,Q034,0.5399,4,3,accepted,1,1.0,41.648,3420,1995,966,0.002416,-0.539824,nan,-0.5457,-0.557715,-0.597848,True
455,Q024,0.4776,4,3,accepted,1,1.0,54.761,3818,1999,968,0.007166,-0.505921,nan,-0.554617,-0.516918,-0.603882,True
456,Q047,0.3274,4,3,accepted,1,0.5,14.719,4389,2003,970,0.00406,-0.54514,nan,-0.516169,-0.586727,-0.610565,True
457,Q018,0.4034,4,3,accepted,1,1.0,33.059,3180,2007,972,0.004902,-0.543993,nan,-0.529022,-0.600166,-0.661267,True
458,Q009,0.5861,4,3,accepted,1,1.0,13.02,4255,2011,974,0.002668,-0.556077,nan,-0.590447,-0.607972,-0.627644,True
459,Q039,0.4474,4,3,accepted,1,0.5,15.246,4328,2015,976,0.002635,-0.561723,nan,-0.594901,-0.613664,-0.565907,True
460,Q056,-0.4281,12,8,rejected,0,0.0,72.416,10853,2027,982,0.004889,-0.572694,nan,-0.582099,-0.59696,-0.626644,True
461,Q075,0.3983,4,3,accepted,1,1.0,14.516,4187,2031,984,0.005267,-0.575902,nan,-0.559281,-0.544227,-0.59848,True
462,Q072,0.8035,4,3,accepted,1,1.0,21.564,4376,2035,986,0.007098,-0.574621,nan,-0.519404,-0.576194,-0.621419,True
463,Q046,0.7374,4,3,accepted,1,1.0,18.239,1652,2039,988,0.004809,-0.541698,nan,-0.518596,-0.608903,-0.553984,True
464,Q004,0.4864,4,3,accepted,1,0.5,25.619,3285,2043,990,0.003978,-0.591086,nan,-0.485803,-0.588605,-0.599209,True
465,Q060,0.489,4,3,accepted,1,1.0,19.932,6094,2047,992,0.00527,-0.576906,nan,-0.520477,-0.599078,-0.601132,True
466,Q043,0.6024,4,3,accepted,1,1.0,32.403,7859,2051,994,0.002106,-0.544792,nan,-0.538439,-0.583078,-0.625296,True
467,Q071,0.6896,4,3,accepted,1,1.0,19.967,4572,2055,996,0.006712,-0.538538,nan,-0.520046,-0.56006,-0.627853,True
468,Q033,0.6486,4,3,accepted,1,1.0,19.35,2443,2059,998,0.005304,-0.531848,nan,-0.524732,-0.588501,-0.601656,True
469,Q021,0.5606,4,3,accepted,1,1.0,19.57,4212,2063,1000,0.003421,-0.562763,nan,-0.573622,-0.576434,-0.616905,True
470,Q049,0.5595,4,3,accepted,1,1.0,20.632,4925,2067,1002,0.004616,-0.590401,nan,-0.5684,-0.569652,-0.537613,True
471,Q074,0.6383,4,3,accepted,1,1.0,20.72,6963,2071,1004,0.006818,-0.550652,nan,-0.524763,-0.51917,-0.599284,True
472,Q062,0.5574,4,3,accepted,1,1.0,17.817,3768,2075,1006,0.002756,-0.54857,nan,-0.535751,-0.598244,-0.682814,True
473,Q017,0.0863,4,3,accepted,1,0.5,27.556,8364,2079,1008,0.005046,-0.579412,nan,-0.561329,-0.581919,-0.628371,True
474,Q082,0.5825,4,3,accepted,1,1.0,29.844,3974,2083,1010,0.004029,-0.57933,nan,-0.559296,-0.562684,-0.643805,True
475,Q029,0.5793,4,3,accepted,1,1.0,19.626,1344,2087,1012,0.003132,-0.567598,nan,-0.556918,-0.515274,-0.621116,True
476,Q047,0.4978,4,3,accepted,1,0.75,22.118,8627,2091,1014,0.004467,-0.600268,nan,-0.557109,-0.587601,-0.563363,True
477,Q004,0.6275,4,3,accepted,1,1.0,16.014,7845,2095,1016,0.003557,-0.562944,nan,-0.601895,-0.540649,-0.646308,True
478,Q063,0.7165,4,3,accepted,1,1.0,18.716,6726,2099,1018,0.005824,-0.555369,nan,-0.552005,-0.583738,-0.6036,True
479,Q057,0.4936,4,3,accepted,1,1.0,13.44,7347,2103,1020,0.005296,-0.579198,nan,-0.581,-0.584224,-0.61909,True
480,Q043,0.5953,4,3,accepted,1,1.0,32.715,6435,2107,1022,0.008233,-0.587462,nan,-0.572719,-0.63755,-0.596348,True
481,Q038,0.6346,4,3,accepted,1,1.0,26.02,2245,2111,1024,0.005022,-0.579679,nan,-0.538366,-0.571546,-0.656607,True
482,Q063,0.7189,4,3,accepted,1,1.0,18.68,6151,2115,1026,0.003703,-0.545533,nan,-0.529732,-0.603401,-0.645177,True
483,Q008,0.4865,4,3,accepted,1,1.0,18.848,6566,2119,1028,0.002056,-0.546561,nan,-0.557554,-0.617725,-0.635363,True
484,Q050,0.7512,4,3,accepted,1,1.0,23.219,5700,2123,1030,0.007898,-0.531715,nan,-0.542803,-0.572545,-0.657044,True
485,Q024,0.4599,4,3,accepted,1,0.6667,15.6,6847,2127,1032,0.002273,-0.561865,nan,-0.505349,-0.522554,-0.575769,True
486,Q010,0.2961,4,3,accepted,1,0.6667,11.943,5583,2131,1034,0.005371,-0.571573,nan,-0.571346,-0.570931,-0.668652,True
487,Q031,0.4966,4,3,accepted,1,1.0,14.921,3735,2135,1036,0.004149,-0.586621,nan,-0.57302,-0.6184,-0.633841,True
488,Q020,0.228,4,3,accepted,1,0.75,21.715,3300,2139,1038,0.003262,-0.564752,nan,-0.557142,-0.603089,-0.627367,True
489,Q044,0.6271,4,3,accepted,1,1.0,16.714,2330,2143,1040,0.007881,-0.544999,nan,-0.543538,-0.56643,-0.601431,True
490,Q011,0.6505,4,3,accepted,1,1.0,25.073,8754,2147,1042,0.008299,-0.56225,nan,-0.519801,-0.611214,-0.558552,True
491,Q018,0.4465,4,3,accepted,1,1.0,16.339,4238,2151,1044,0.010025,-0.583018,nan,-0.552135,-0.611065,-0.595805,True
492,Q043,0.5917,4,3,accepted,1,1.0,27.905,6546,2155,1046,0.004231,-0.577057,nan,-0.559758,-0.600143,-0.578439,True
493,Q020,0.4346,4,3,accepted,1,1.0,17.078,5106,2159,1048,0.004096,-0.548936,nan,-0.527468,-0.534373,-0.632207,True
494,Q077,0.5486,4,3,accepted,1,1.0,20.072,7188,2163,1050,0.002884,-0.549373,nan,-0.573404,-0.62339,-0.585126,True
495,Q078,0.4915,4,3,accepted,1,1.0,15.545,5292,2167,1052,0.003604,-0.567639,nan,-0.605899,-0.577757,-0.591036,True
496,Q081,0.5511,4,3,accepted,1,1.0,26.119,3591,2171,1054,0.004026,-0.584043,nan,-0.558687,-0.584165,-0.574976,True
497,Q067,0.6857,4,3,accepted,1,1.0,16.241,4627,2175,1056,0.00364,-0.572937,nan,-0.539138,-0.584377,-0.624233,True
498,Q016,0.5942,4,3,accepted,1,1.0,23.666,2585,2179,1058,0.004352,-0.535857,nan,-0.544746,-0.583596,-0.579392,True
499,Q009,0.5978,4,3,accepted,1,1.0,17.448,3480,2183,1060,0.004945,-0.538412,nan,-0.538223,-0.613284,-0.633085,True
500,Q055,0.6771,4,3,accepted,1,1.0,21.779,5495,2187,1062,0.004448,-0.564175,nan,-0.558454,-0.577982,-0.632914,True
